profile,type,state,time,price,source
solar,black,SA,1/05/2032,44.1,forecast
wind,black,SA,1/05/2032,57.9,forecast
solar,green,SA,1/05/2032,10,forecast
wind,green,SA,1/05/2032,10,forecast
baseload,black,NSW,1/04/2032,85.7,forecast
solar,black,NSW,1/04/2032,51.4,forecast
wind,black,NSW,1/04/2032,89.9,forecast
solar,green,NSW,1/04/2032,10,forecast
wind,green,NSW,1/04/2032,10,forecast
baseload,black,QLD,1/04/2032,71.2,forecast
solar,black,QLD,1/04/2032,44.3,forecast
wind,black,QLD,1/04/2032,67.5,forecast
solar,green,QLD,1/04/2032,10,forecast
wind,green,QLD,1/04/2032,10,forecast
baseload,black,SA,1/04/2032,100.6,forecast
solar,black,SA,1/04/2032,57.2,forecast
wind,black,SA,1/04/2032,83.9,forecast
solar,green,SA,1/04/2032,10,forecast
wind,green,SA,1/04/2032,10,forecast
baseload,black,NSW,1/03/2032,99.9,forecast
solar,black,NSW,1/03/2032,70.6,forecast
wind,black,NSW,1/03/2032,102.2,forecast
solar,green,NSW,1/03/2032,10,forecast
wind,green,NSW,1/03/2032,10,forecast
baseload,black,QLD,1/03/2032,80.7,forecast
solar,black,QLD,1/03/2032,55.4,forecast
wind,black,QLD,1/03/2032,80.1,forecast
solar,green,QLD,1/03/2032,10,forecast
wind,green,QLD,1/03/2032,10,forecast
baseload,black,SA,1/03/2032,124.7,forecast
solar,black,SA,1/03/2032,79.2,forecast
wind,black,SA,1/03/2032,107.8,forecast
solar,green,SA,1/03/2032,10,forecast
wind,green,SA,1/03/2032,10,forecast
baseload,black,NSW,1/02/2032,72,forecast
solar,black,NSW,1/02/2032,47.9,forecast
wind,black,NSW,1/02/2032,75,forecast
solar,green,NSW,1/02/2032,10,forecast
wind,green,NSW,1/02/2032,10,forecast
baseload,black,QLD,1/02/2032,71.2,forecast
solar,black,QLD,1/02/2032,46.3,forecast
wind,black,QLD,1/02/2032,70,forecast
solar,green,QLD,1/02/2032,10,forecast
wind,green,QLD,1/02/2032,10,forecast
baseload,black,SA,1/02/2032,66.7,forecast
solar,black,SA,1/02/2032,51.8,forecast
wind,black,SA,1/02/2032,62.2,forecast
solar,green,SA,1/02/2032,10,forecast
wind,green,SA,1/02/2032,10,forecast
baseload,black,NSW,1/01/2032,60.7,forecast
solar,black,NSW,1/01/2032,44.3,forecast
wind,black,NSW,1/01/2032,57.5,forecast
solar,green,NSW,1/01/2032,10,forecast
wind,green,NSW,1/01/2032,10,forecast
baseload,black,QLD,1/01/2032,86.9,forecast
solar,black,QLD,1/01/2032,84.9,forecast
wind,black,QLD,1/01/2032,78.4,forecast
solar,green,QLD,1/01/2032,10,forecast
wind,green,QLD,1/01/2032,10,forecast
baseload,black,SA,1/01/2032,78.4,forecast
solar,black,SA,1/01/2032,61.3,forecast
wind,black,SA,1/01/2032,71.1,forecast
solar,green,SA,1/01/2032,10,forecast
wind,green,SA,1/01/2032,10,forecast
baseload,black,NSW,1/12/2031,58.9,forecast
solar,black,NSW,1/12/2031,40.6,forecast
wind,black,NSW,1/12/2031,57.4,forecast
solar,green,NSW,1/12/2031,10,forecast
wind,green,NSW,1/12/2031,10,forecast
baseload,black,QLD,1/12/2031,68.6,forecast
solar,black,QLD,1/12/2031,47.9,forecast
wind,black,QLD,1/12/2031,68.1,forecast
solar,green,QLD,1/12/2031,10,forecast
wind,green,QLD,1/12/2031,10,forecast
baseload,black,SA,1/12/2031,74.2,forecast
solar,black,SA,1/12/2031,54.6,forecast
wind,black,SA,1/12/2031,62.8,forecast
solar,green,SA,1/12/2031,10,forecast
wind,green,SA,1/12/2031,10,forecast
baseload,black,NSW,1/11/2031,61.7,forecast
solar,black,NSW,1/11/2031,43.9,forecast
wind,black,NSW,1/11/2031,60.7,forecast
solar,green,NSW,1/11/2031,10,forecast
wind,green,NSW,1/11/2031,10,forecast
baseload,black,QLD,1/11/2031,66.6,forecast
solar,black,QLD,1/11/2031,45.4,forecast
wind,black,QLD,1/11/2031,70.2,forecast
solar,green,QLD,1/11/2031,10,forecast
wind,green,QLD,1/11/2031,10,forecast
baseload,black,SA,1/11/2031,59.8,forecast
solar,black,SA,1/11/2031,28.9,forecast
wind,black,SA,1/11/2031,54.5,forecast
solar,green,SA,1/11/2031,10,forecast
wind,green,SA,1/11/2031,10,forecast
baseload,black,NSW,1/10/2031,77.6,forecast
solar,black,NSW,1/10/2031,57.4,forecast
wind,black,NSW,1/10/2031,76.9,forecast
solar,green,NSW,1/10/2031,10,forecast
wind,green,NSW,1/10/2031,10,forecast
baseload,black,QLD,1/10/2031,65.3,forecast
solar,black,QLD,1/10/2031,38.9,forecast
wind,black,QLD,1/10/2031,67.9,forecast
solar,green,QLD,1/10/2031,10,forecast
wind,green,QLD,1/10/2031,10,forecast
baseload,black,SA,1/10/2031,76.8,forecast
solar,black,SA,1/10/2031,45.1,forecast
wind,black,SA,1/10/2031,63.3,forecast
solar,green,SA,1/10/2031,10,forecast
wind,green,SA,1/10/2031,10,forecast
baseload,black,NSW,1/09/2031,83.3,forecast
solar,black,NSW,1/09/2031,57.2,forecast
wind,black,NSW,1/09/2031,82.2,forecast
solar,green,NSW,1/09/2031,10,forecast
wind,green,NSW,1/09/2031,10,forecast
baseload,black,QLD,1/09/2031,64.6,forecast
solar,black,QLD,1/09/2031,34.1,forecast
wind,black,QLD,1/09/2031,67.7,forecast
solar,green,QLD,1/09/2031,10,forecast
wind,green,QLD,1/09/2031,10,forecast
baseload,black,SA,1/09/2031,72.4,forecast
solar,black,SA,1/09/2031,28.5,forecast
wind,black,SA,1/09/2031,66.8,forecast
solar,green,SA,1/09/2031,10,forecast
wind,green,SA,1/09/2031,10,forecast
baseload,black,NSW,1/08/2031,100.4,forecast
solar,black,NSW,1/08/2031,72.2,forecast
wind,black,NSW,1/08/2031,94.2,forecast
solar,green,NSW,1/08/2031,10,forecast
wind,green,NSW,1/08/2031,10,forecast
baseload,black,QLD,1/08/2031,77.8,forecast
solar,black,QLD,1/08/2031,34.9,forecast
wind,black,QLD,1/08/2031,77.7,forecast
solar,green,QLD,1/08/2031,10,forecast
wind,green,QLD,1/08/2031,10,forecast
baseload,black,SA,1/08/2031,152.7,forecast
solar,black,SA,1/08/2031,85.4,forecast
wind,black,SA,1/08/2031,109,forecast
solar,green,SA,1/08/2031,10,forecast
wind,green,SA,1/08/2031,10,forecast
baseload,black,NSW,1/07/2031,109.5,forecast
solar,black,NSW,1/07/2031,61.1,forecast
wind,black,NSW,1/07/2031,100.5,forecast
solar,green,NSW,1/07/2031,10,forecast
wind,green,NSW,1/07/2031,10,forecast
baseload,black,QLD,1/07/2031,79.8,forecast
solar,black,QLD,1/07/2031,31.9,forecast
wind,black,QLD,1/07/2031,78.2,forecast
solar,green,QLD,1/07/2031,10,forecast
wind,green,QLD,1/07/2031,10,forecast
baseload,black,SA,1/07/2031,140,forecast
solar,black,SA,1/07/2031,106.8,forecast
wind,black,SA,1/07/2031,105.2,forecast
solar,green,SA,1/07/2031,10,forecast
wind,green,SA,1/07/2031,10,forecast
baseload,black,NSW,1/06/2031,105.8,forecast
solar,black,NSW,1/06/2031,80.9,forecast
wind,black,NSW,1/06/2031,101.1,forecast
solar,green,NSW,1/06/2031,10,forecast
wind,green,NSW,1/06/2031,10,forecast
baseload,black,QLD,1/06/2031,103,forecast
solar,black,QLD,1/06/2031,67.1,forecast
wind,black,QLD,1/06/2031,99.5,forecast
solar,green,QLD,1/06/2031,10,forecast
wind,green,QLD,1/06/2031,10,forecast
baseload,black,SA,1/06/2031,100.4,forecast
solar,black,SA,1/06/2031,69,forecast
wind,black,SA,1/06/2031,81,forecast
solar,green,SA,1/06/2031,10,forecast
wind,green,SA,1/06/2031,10,forecast
baseload,black,NSW,1/05/2031,71.2,forecast
solar,black,NSW,1/05/2031,40.7,forecast
wind,black,NSW,1/05/2031,65.9,forecast
solar,green,NSW,1/05/2031,10,forecast
wind,green,NSW,1/05/2031,10,forecast
baseload,black,QLD,1/05/2031,76,forecast
solar,black,QLD,1/05/2031,38,forecast
wind,black,QLD,1/05/2031,76.2,forecast
solar,green,QLD,1/05/2031,10,forecast
wind,green,QLD,1/05/2031,10,forecast
baseload,black,SA,1/05/2031,60.8,forecast
solar,black,SA,1/05/2031,34.8,forecast
wind,black,SA,1/05/2031,49.8,forecast
solar,green,SA,1/05/2031,10,forecast
wind,green,SA,1/05/2031,10,forecast
baseload,black,NSW,1/04/2031,70.5,forecast
solar,black,NSW,1/04/2031,43.9,forecast
wind,black,NSW,1/04/2031,70.8,forecast
solar,green,NSW,1/04/2031,10,forecast
wind,green,NSW,1/04/2031,10,forecast
baseload,black,QLD,1/04/2031,69.9,forecast
solar,black,QLD,1/04/2031,28.2,forecast
wind,black,QLD,1/04/2031,65.4,forecast
solar,green,QLD,1/04/2031,10,forecast
wind,green,QLD,1/04/2031,10,forecast
baseload,black,SA,1/04/2031,100.9,forecast
solar,black,SA,1/04/2031,50,forecast
wind,black,SA,1/04/2031,79.6,forecast
solar,green,SA,1/04/2031,10,forecast
wind,green,SA,1/04/2031,10,forecast
baseload,black,NSW,1/03/2031,76.7,forecast
solar,black,NSW,1/03/2031,62,forecast
wind,black,NSW,1/03/2031,73,forecast
solar,green,NSW,1/03/2031,10,forecast
wind,green,NSW,1/03/2031,10,forecast
baseload,black,QLD,1/03/2031,92.8,forecast
solar,black,QLD,1/03/2031,50.5,forecast
wind,black,QLD,1/03/2031,96.3,forecast
solar,green,QLD,1/03/2031,10,forecast
wind,green,QLD,1/03/2031,10,forecast
baseload,black,SA,1/03/2031,104.5,forecast
solar,black,SA,1/03/2031,86.5,forecast
wind,black,SA,1/03/2031,93.7,forecast
solar,green,SA,1/03/2031,10,forecast
wind,green,SA,1/03/2031,10,forecast
baseload,black,NSW,1/02/2031,60.3,forecast
solar,black,NSW,1/02/2031,39.6,forecast
wind,black,NSW,1/02/2031,60.8,forecast
solar,green,NSW,1/02/2031,10,forecast
wind,green,NSW,1/02/2031,10,forecast
baseload,black,QLD,1/02/2031,73.5,forecast
solar,black,QLD,1/02/2031,36.4,forecast
wind,black,QLD,1/02/2031,79.9,forecast
solar,green,QLD,1/02/2031,10,forecast
wind,green,QLD,1/02/2031,10,forecast
baseload,black,SA,1/02/2031,57.7,forecast
solar,black,SA,1/02/2031,43.8,forecast
wind,black,SA,1/02/2031,53.5,forecast
solar,green,SA,1/02/2031,10,forecast
wind,green,SA,1/02/2031,10,forecast
baseload,black,NSW,1/01/2031,57.7,forecast
solar,black,NSW,1/01/2031,39.8,forecast
wind,black,NSW,1/01/2031,54.9,forecast
solar,green,NSW,1/01/2031,10,forecast
wind,green,NSW,1/01/2031,10,forecast
baseload,black,QLD,1/01/2031,71,forecast
solar,black,QLD,1/01/2031,57,forecast
wind,black,QLD,1/01/2031,68.3,forecast
solar,green,QLD,1/01/2031,10,forecast
wind,green,QLD,1/01/2031,10,forecast
baseload,black,SA,1/01/2031,89,forecast
solar,black,SA,1/01/2031,67.4,forecast
wind,black,SA,1/01/2031,72.7,forecast
solar,green,SA,1/01/2031,10,forecast
wind,green,SA,1/01/2031,10,forecast
baseload,black,NSW,1/12/2030,59.2,forecast
solar,black,NSW,1/12/2030,39.8,forecast
wind,black,NSW,1/12/2030,57.6,forecast
solar,green,NSW,1/12/2030,10,forecast
wind,green,NSW,1/12/2030,10,forecast
baseload,black,QLD,1/12/2030,77.8,forecast
solar,black,QLD,1/12/2030,53.9,forecast
wind,black,QLD,1/12/2030,72.1,forecast
solar,green,QLD,1/12/2030,10,forecast
wind,green,QLD,1/12/2030,10,forecast
baseload,black,SA,1/12/2030,91.7,forecast
solar,black,SA,1/12/2030,53.5,forecast
wind,black,SA,1/12/2030,72,forecast
solar,green,SA,1/12/2030,10,forecast
wind,green,SA,1/12/2030,10,forecast
baseload,black,NSW,1/11/2030,65.1,forecast
solar,black,NSW,1/11/2030,41.7,forecast
wind,black,NSW,1/11/2030,62.3,forecast
solar,green,NSW,1/11/2030,10,forecast
wind,green,NSW,1/11/2030,10,forecast
baseload,black,QLD,1/11/2030,65.3,forecast
solar,black,QLD,1/11/2030,36.4,forecast
wind,black,QLD,1/11/2030,71.2,forecast
solar,green,QLD,1/11/2030,10,forecast
wind,green,QLD,1/11/2030,10,forecast
baseload,black,SA,1/11/2030,56.5,forecast
solar,black,SA,1/11/2030,25.4,forecast
wind,black,SA,1/11/2030,52.5,forecast
solar,green,SA,1/11/2030,10,forecast
wind,green,SA,1/11/2030,10,forecast
baseload,black,NSW,1/10/2030,73.8,forecast
solar,black,NSW,1/10/2030,54.4,forecast
wind,black,NSW,1/10/2030,73.5,forecast
solar,green,NSW,1/10/2030,10,forecast
wind,green,NSW,1/10/2030,10,forecast
baseload,black,QLD,1/10/2030,57.7,forecast
solar,black,QLD,1/10/2030,17.9,forecast
wind,black,QLD,1/10/2030,60.1,forecast
solar,green,QLD,1/10/2030,10,forecast
wind,green,QLD,1/10/2030,10,forecast
baseload,black,SA,1/10/2030,58.9,forecast
solar,black,SA,1/10/2030,27.4,forecast
wind,black,SA,1/10/2030,50.7,forecast
solar,green,SA,1/10/2030,10,forecast
wind,green,SA,1/10/2030,10,forecast
baseload,black,NSW,1/09/2030,83.4,forecast
solar,black,NSW,1/09/2030,52,forecast
wind,black,NSW,1/09/2030,80.9,forecast
solar,green,NSW,1/09/2030,10,forecast
wind,green,NSW,1/09/2030,10,forecast
baseload,black,QLD,1/09/2030,75.4,forecast
solar,black,QLD,1/09/2030,16.2,forecast
wind,black,QLD,1/09/2030,77.5,forecast
solar,green,QLD,1/09/2030,10,forecast
wind,green,QLD,1/09/2030,10,forecast
baseload,black,SA,1/09/2030,74.9,forecast
solar,black,SA,1/09/2030,40.8,forecast
wind,black,SA,1/09/2030,66.5,forecast
solar,green,SA,1/09/2030,10,forecast
wind,green,SA,1/09/2030,10,forecast
baseload,black,NSW,1/08/2030,99,forecast
solar,black,NSW,1/08/2030,65.1,forecast
wind,black,NSW,1/08/2030,91.4,forecast
solar,green,NSW,1/08/2030,10,forecast
wind,green,NSW,1/08/2030,10,forecast
baseload,black,QLD,1/08/2030,62.8,forecast
solar,black,QLD,1/08/2030,18.6,forecast
wind,black,QLD,1/08/2030,65.5,forecast
solar,green,QLD,1/08/2030,10,forecast
wind,green,QLD,1/08/2030,10,forecast
baseload,black,SA,1/08/2030,108.2,forecast
solar,black,SA,1/08/2030,78.9,forecast
wind,black,SA,1/08/2030,83.6,forecast
solar,green,SA,1/08/2030,10,forecast
wind,green,SA,1/08/2030,10,forecast
baseload,black,NSW,1/07/2030,98.9,forecast
solar,black,NSW,1/07/2030,55.8,forecast
wind,black,NSW,1/07/2030,88.9,forecast
solar,green,NSW,1/07/2030,10,forecast
wind,green,NSW,1/07/2030,10,forecast
baseload,black,QLD,1/07/2030,66.6,forecast
solar,black,QLD,1/07/2030,18.2,forecast
wind,black,QLD,1/07/2030,61.8,forecast
solar,green,QLD,1/07/2030,10,forecast
wind,green,QLD,1/07/2030,10,forecast
baseload,black,SA,1/07/2030,140.4,forecast
solar,black,SA,1/07/2030,90.8,forecast
wind,black,SA,1/07/2030,99.7,forecast
solar,green,SA,1/07/2030,10,forecast
wind,green,SA,1/07/2030,10,forecast
baseload,black,NSW,1/06/2030,151.2,forecast
solar,black,NSW,1/06/2030,93.5,forecast
wind,black,NSW,1/06/2030,136.1,forecast
solar,green,NSW,1/06/2030,10,forecast
wind,green,NSW,1/06/2030,10,forecast
baseload,black,QLD,1/06/2030,104.1,forecast
solar,black,QLD,1/06/2030,58.6,forecast
wind,black,QLD,1/06/2030,96.1,forecast
solar,green,QLD,1/06/2030,10,forecast
wind,green,QLD,1/06/2030,10,forecast
baseload,black,SA,1/06/2030,126.1,forecast
solar,black,SA,1/06/2030,92.4,forecast
wind,black,SA,1/06/2030,98.8,forecast
solar,green,SA,1/06/2030,10,forecast
wind,green,SA,1/06/2030,10,forecast
baseload,black,NSW,1/05/2030,73.3,forecast
solar,black,NSW,1/05/2030,31.9,forecast
wind,black,NSW,1/05/2030,66.9,forecast
solar,green,NSW,1/05/2030,10,forecast
wind,green,NSW,1/05/2030,10,forecast
baseload,black,QLD,1/05/2030,76.1,forecast
solar,black,QLD,1/05/2030,28.7,forecast
wind,black,QLD,1/05/2030,78.1,forecast
solar,green,QLD,1/05/2030,10,forecast
wind,green,QLD,1/05/2030,10,forecast
baseload,black,SA,1/05/2030,64.2,forecast
solar,black,SA,1/05/2030,31.6,forecast
wind,black,SA,1/05/2030,48.8,forecast
solar,green,SA,1/05/2030,10,forecast
wind,green,SA,1/05/2030,10,forecast
baseload,black,NSW,1/04/2030,85.1,forecast
solar,black,NSW,1/04/2030,41.3,forecast
wind,black,NSW,1/04/2030,83.4,forecast
solar,green,NSW,1/04/2030,10,forecast
wind,green,NSW,1/04/2030,10,forecast
baseload,black,QLD,1/04/2030,95.6,forecast
solar,black,QLD,1/04/2030,29.4,forecast
wind,black,QLD,1/04/2030,83.5,forecast
solar,green,QLD,1/04/2030,10,forecast
wind,green,QLD,1/04/2030,10,forecast
baseload,black,SA,1/04/2030,91.1,forecast
solar,black,SA,1/04/2030,46,forecast
wind,black,SA,1/04/2030,80.1,forecast
solar,green,SA,1/04/2030,10,forecast
wind,green,SA,1/04/2030,10,forecast
baseload,black,NSW,1/03/2030,95.8,forecast
solar,black,NSW,1/03/2030,74,forecast
wind,black,NSW,1/03/2030,90.9,forecast
solar,green,NSW,1/03/2030,10,forecast
wind,green,NSW,1/03/2030,10,forecast
baseload,black,QLD,1/03/2030,94.9,forecast
solar,black,QLD,1/03/2030,65.3,forecast
wind,black,QLD,1/03/2030,89,forecast
solar,green,QLD,1/03/2030,10,forecast
wind,green,QLD,1/03/2030,10,forecast
baseload,black,SA,1/03/2030,112.7,forecast
solar,black,SA,1/03/2030,86.7,forecast
wind,black,SA,1/03/2030,103.9,forecast
solar,green,SA,1/03/2030,10,forecast
wind,green,SA,1/03/2030,10,forecast
baseload,black,NSW,1/02/2030,81.7,forecast
solar,black,NSW,1/02/2030,45.6,forecast
wind,black,NSW,1/02/2030,69.8,forecast
solar,green,NSW,1/02/2030,10,forecast
wind,green,NSW,1/02/2030,10,forecast
baseload,black,QLD,1/02/2030,64.8,forecast
solar,black,QLD,1/02/2030,27,forecast
wind,black,QLD,1/02/2030,58.7,forecast
solar,green,QLD,1/02/2030,10,forecast
wind,green,QLD,1/02/2030,10,forecast
baseload,black,SA,1/02/2030,69.3,forecast
solar,black,SA,1/02/2030,40.8,forecast
wind,black,SA,1/02/2030,65.6,forecast
solar,green,SA,1/02/2030,10,forecast
wind,green,SA,1/02/2030,10,forecast
baseload,black,NSW,1/01/2030,78.5,forecast
solar,black,NSW,1/01/2030,42.8,forecast
wind,black,NSW,1/01/2030,68.1,forecast
solar,green,NSW,1/01/2030,10,forecast
wind,green,NSW,1/01/2030,10,forecast
baseload,black,QLD,1/01/2030,71.3,forecast
solar,black,QLD,1/01/2030,41.3,forecast
wind,black,QLD,1/01/2030,74.4,forecast
solar,green,QLD,1/01/2030,10,forecast
wind,green,QLD,1/01/2030,10,forecast
baseload,black,SA,1/01/2030,93.7,forecast
solar,black,SA,1/01/2030,67.3,forecast
wind,black,SA,1/01/2030,80.9,forecast
solar,green,SA,1/01/2030,10,forecast
wind,green,SA,1/01/2030,10,forecast
baseload,black,NSW,1/12/2029,61.9,forecast
solar,black,NSW,1/12/2029,36.8,forecast
wind,black,NSW,1/12/2029,60.8,forecast
solar,green,NSW,1/12/2029,10,forecast
wind,green,NSW,1/12/2029,10,forecast
baseload,black,QLD,1/12/2029,71.7,forecast
solar,black,QLD,1/12/2029,39.7,forecast
wind,black,QLD,1/12/2029,72.5,forecast
solar,green,QLD,1/12/2029,10,forecast
wind,green,QLD,1/12/2029,10,forecast
baseload,black,SA,1/12/2029,79.5,forecast
solar,black,SA,1/12/2029,55.7,forecast
wind,black,SA,1/12/2029,68.9,forecast
solar,green,SA,1/12/2029,10,forecast
wind,green,SA,1/12/2029,10,forecast
baseload,black,NSW,1/11/2029,63.8,forecast
solar,black,NSW,1/11/2029,35,forecast
wind,black,NSW,1/11/2029,62.3,forecast
solar,green,NSW,1/11/2029,10,forecast
wind,green,NSW,1/11/2029,10,forecast
baseload,black,QLD,1/11/2029,71.1,forecast
solar,black,QLD,1/11/2029,34.1,forecast
wind,black,QLD,1/11/2029,78.5,forecast
solar,green,QLD,1/11/2029,10,forecast
wind,green,QLD,1/11/2029,10,forecast
baseload,black,SA,1/11/2029,69.1,forecast
solar,black,SA,1/11/2029,16.5,forecast
wind,black,SA,1/11/2029,51.3,forecast
solar,green,SA,1/11/2029,10,forecast
wind,green,SA,1/11/2029,10,forecast
baseload,black,NSW,1/10/2029,73.5,forecast
solar,black,NSW,1/10/2029,42.8,forecast
wind,black,NSW,1/10/2029,72.8,forecast
solar,green,NSW,1/10/2029,10,forecast
wind,green,NSW,1/10/2029,10,forecast
baseload,black,QLD,1/10/2029,55.7,forecast
solar,black,QLD,1/10/2029,10.4,forecast
wind,black,QLD,1/10/2029,59.2,forecast
solar,green,QLD,1/10/2029,10,forecast
wind,green,QLD,1/10/2029,10,forecast
baseload,black,SA,1/10/2029,57,forecast
solar,black,SA,1/10/2029,20.4,forecast
wind,black,SA,1/10/2029,46.1,forecast
solar,green,SA,1/10/2029,10,forecast
wind,green,SA,1/10/2029,10,forecast
baseload,black,NSW,1/09/2029,83.3,forecast
solar,black,NSW,1/09/2029,39,forecast
wind,black,NSW,1/09/2029,82.3,forecast
solar,green,NSW,1/09/2029,10,forecast
wind,green,NSW,1/09/2029,10,forecast
baseload,black,QLD,1/09/2029,71.1,forecast
solar,black,QLD,1/09/2029,6.9,forecast
wind,black,QLD,1/09/2029,77.4,forecast
solar,green,QLD,1/09/2029,10,forecast
wind,green,QLD,1/09/2029,10,forecast
baseload,black,SA,1/09/2029,77.1,forecast
solar,black,SA,1/09/2029,28.1,forecast
wind,black,SA,1/09/2029,68.6,forecast
solar,green,SA,1/09/2029,10,forecast
wind,green,SA,1/09/2029,10,forecast
baseload,black,NSW,1/08/2029,109.7,forecast
solar,black,NSW,1/08/2029,66.3,forecast
wind,black,NSW,1/08/2029,99,forecast
solar,green,NSW,1/08/2029,10,forecast
wind,green,NSW,1/08/2029,10,forecast
baseload,black,QLD,1/08/2029,68.4,forecast
solar,black,QLD,1/08/2029,11.3,forecast
wind,black,QLD,1/08/2029,70,forecast
solar,green,QLD,1/08/2029,10,forecast
wind,green,QLD,1/08/2029,10,forecast
baseload,black,SA,1/08/2029,132.9,forecast
solar,black,SA,1/08/2029,96.6,forecast
wind,black,SA,1/08/2029,93,forecast
solar,green,SA,1/08/2029,10,forecast
wind,green,SA,1/08/2029,10,forecast
baseload,black,NSW,1/07/2029,119.4,forecast
solar,black,NSW,1/07/2029,63.7,forecast
wind,black,NSW,1/07/2029,103.7,forecast
solar,green,NSW,1/07/2029,10,forecast
wind,green,NSW,1/07/2029,10,forecast
baseload,black,QLD,1/07/2029,63.6,forecast
solar,black,QLD,1/07/2029,15.6,forecast
wind,black,QLD,1/07/2029,60.1,forecast
solar,green,QLD,1/07/2029,10,forecast
wind,green,QLD,1/07/2029,10,forecast
baseload,black,SA,1/07/2029,163.4,forecast
solar,black,SA,1/07/2029,125,forecast
wind,black,SA,1/07/2029,110.4,forecast
solar,green,SA,1/07/2029,10,forecast
wind,green,SA,1/07/2029,10,forecast
baseload,black,NSW,1/06/2029,190.1,forecast
solar,black,NSW,1/06/2029,104.9,forecast
wind,black,NSW,1/06/2029,160.1,forecast
solar,green,NSW,1/06/2029,10,forecast
wind,green,NSW,1/06/2029,10,forecast
baseload,black,QLD,1/06/2029,113.4,forecast
solar,black,QLD,1/06/2029,68.8,forecast
wind,black,QLD,1/06/2029,106.7,forecast
solar,green,QLD,1/06/2029,10,forecast
wind,green,QLD,1/06/2029,10,forecast
baseload,black,SA,1/06/2029,142,forecast
solar,black,SA,1/06/2029,104.4,forecast
wind,black,SA,1/06/2029,115.2,forecast
solar,green,SA,1/06/2029,10,forecast
wind,green,SA,1/06/2029,10,forecast
baseload,black,NSW,1/05/2029,84.7,forecast
solar,black,NSW,1/05/2029,33.2,forecast
wind,black,NSW,1/05/2029,80.6,forecast
solar,green,NSW,1/05/2029,10,forecast
wind,green,NSW,1/05/2029,10,forecast
baseload,black,QLD,1/05/2029,91.6,forecast
solar,black,QLD,1/05/2029,25.2,forecast
wind,black,QLD,1/05/2029,109.4,forecast
solar,green,QLD,1/05/2029,10,forecast
wind,green,QLD,1/05/2029,10,forecast
baseload,black,SA,1/05/2029,71.9,forecast
solar,black,SA,1/05/2029,29.4,forecast
wind,black,SA,1/05/2029,51,forecast
solar,green,SA,1/05/2029,10,forecast
wind,green,SA,1/05/2029,10,forecast
baseload,black,NSW,1/04/2029,96.2,forecast
solar,black,NSW,1/04/2029,41.5,forecast
wind,black,NSW,1/04/2029,92.6,forecast
solar,green,NSW,1/04/2029,10,forecast
wind,green,NSW,1/04/2029,10,forecast
baseload,black,QLD,1/04/2029,77.1,forecast
solar,black,QLD,1/04/2029,19,forecast
wind,black,QLD,1/04/2029,80.8,forecast
solar,green,QLD,1/04/2029,10,forecast
wind,green,QLD,1/04/2029,10,forecast
baseload,black,SA,1/04/2029,98.7,forecast
solar,black,SA,1/04/2029,54.4,forecast
wind,black,SA,1/04/2029,86.4,forecast
solar,green,SA,1/04/2029,10,forecast
wind,green,SA,1/04/2029,10,forecast
baseload,black,NSW,1/03/2029,110.9,forecast
solar,black,NSW,1/03/2029,80.7,forecast
wind,black,NSW,1/03/2029,106.2,forecast
solar,green,NSW,1/03/2029,10,forecast
wind,green,NSW,1/03/2029,10,forecast
baseload,black,QLD,1/03/2029,90.7,forecast
solar,black,QLD,1/03/2029,51.8,forecast
wind,black,QLD,1/03/2029,90.3,forecast
solar,green,QLD,1/03/2029,10,forecast
wind,green,QLD,1/03/2029,10,forecast
baseload,black,SA,1/03/2029,120.6,forecast
solar,black,SA,1/03/2029,93.1,forecast
wind,black,SA,1/03/2029,111.8,forecast
solar,green,SA,1/03/2029,10,forecast
wind,green,SA,1/03/2029,10,forecast
baseload,black,NSW,1/02/2029,81.5,forecast
solar,black,NSW,1/02/2029,45.4,forecast
wind,black,NSW,1/02/2029,80,forecast
solar,green,NSW,1/02/2029,10,forecast
wind,green,NSW,1/02/2029,10,forecast
baseload,black,QLD,1/02/2029,64.1,forecast
solar,black,QLD,1/02/2029,29.4,forecast
wind,black,QLD,1/02/2029,59.5,forecast
solar,green,QLD,1/02/2029,10,forecast
wind,green,QLD,1/02/2029,10,forecast
baseload,black,SA,1/02/2029,68.6,forecast
solar,black,SA,1/02/2029,43.1,forecast
wind,black,SA,1/02/2029,65.2,forecast
solar,green,SA,1/02/2029,10,forecast
wind,green,SA,1/02/2029,10,forecast
baseload,black,NSW,1/01/2029,83.7,forecast
solar,black,NSW,1/01/2029,49,forecast
wind,black,NSW,1/01/2029,74.6,forecast
solar,green,NSW,1/01/2029,10,forecast
wind,green,NSW,1/01/2029,10,forecast
baseload,black,QLD,1/01/2029,84.1,forecast
solar,black,QLD,1/01/2029,50,forecast
wind,black,QLD,1/01/2029,87.5,forecast
solar,green,QLD,1/01/2029,10,forecast
wind,green,QLD,1/01/2029,10,forecast
baseload,black,SA,1/01/2029,108.1,forecast
solar,black,SA,1/01/2029,77.9,forecast
wind,black,SA,1/01/2029,90.6,forecast
solar,green,SA,1/01/2029,10,forecast
wind,green,SA,1/01/2029,10,forecast
baseload,black,NSW,1/12/2028,71.5,forecast
solar,black,NSW,1/12/2028,39.9,forecast
wind,black,NSW,1/12/2028,70.5,forecast
solar,green,NSW,1/12/2028,10,forecast
wind,green,NSW,1/12/2028,10,forecast
